 Region,CultureGroup,MacroPolity,PolID,Predecessor,Successor,Contested.1yr,Reign.Number.predecessor,Start.reign.predecessor,End.reign.Transition,Overturn,Assassination.Predecessor,Intra.elite,Military.revolt,Popular.uprising,Separatist.rebellion,External.invasion,External.interference,Conflict.name,Description,References,Zotero.URL
Upper Egypt,Greco-Roman_Egypt,Ptolemaic Kingdom,EgPtol2,Ptolemy VII Neos Philopator,Ptolemy VIII Euergetes II,P,1,-145,-145,P,P,P,U*,P*,U*,A,U*,Assassination of Ptolemy VII Neos Philopator,"Not all sources consider Ptolemy VII to have had a real reign. He was young when his father died and was soon murdered by his stepfather and uncle Ptolemy Euergetes (Clayton 1994, 213). Ptolemy Euergetes then ascended the throne as Ptolemy VIII Euergetes II (Clayton 1994, 214).","(Lloyd 2010, xli) Lloyd, Alan B. 2010. “Chronology.” In A Companion to Ancient Egypt, edited by Alan B. Lloyd, 1:xxxii – xliii. Chichester: Wiley-Blackwell. Seshat URL: https://www.zotero.org/groups/seshat_databank/items/itemKey/R95E4VDR $ (Clayton 1994, 211-14) Clayton, Peter A. 1994. Chronicle of the Pharaohs: The Reign-by-Reign Record of the Rulers and Dynasties of Ancient Egypt. London: Thames and Hudson. Seshat URL: https://www.zotero.org/groups/seshat_databank/items/itemKey/N9DP44W9. $ (Lloyd 2000, 411) Lloyd, Alan B. 2000. “The Ptolemaic Period (332-30 BC).” In The Oxford History of Ancient Egypt, edited by Ian Shaw, 388–413. Oxford: Oxford University Press. Seshat URL: https://www.zotero.org/groups/seshat_databank/items/itemKey/XRS8SAQD.",https://www.zotero.org/groups/1051264/seshat_databank/items/3C5IVS6E
Upper Egypt,Greco-Roman_Egypt,Ptolemaic Kingdom,EgPtol2,Ptolemy IX Soter II,Ptolemy X Alexander I,P,1,-116,-107,P,A*,P,A,A,A,A,A,Expulsion of Ptolemy IX,"Ptolemy IX, the eldest (but not favourite) son of Cleopatra III, the daughter of Ptolemy VIII, ruled jointly with his mother (Clayton 1994, 214). In 106 BCE he 'fled to Cyprus because he had been accused of plotting to murder his mother' (Clayton 1994, 214).","(Lloyd 2010, xli) Lloyd, Alan B. 2010. “Chronology.” In A Companion to Ancient Egypt, edited by Alan B. Lloyd, 1:xxxii – xliii. Chichester: Wiley-Blackwell. Seshat URL: https://www.zotero.org/groups/seshat_databank/items/itemKey/R95E4VDR $ (Clayton 1994, 214) Clayton, Peter A. 1994. Chronicle of the Pharaohs: The Reign-by-Reign Record of the Rulers and Dynasties of Ancient Egypt. London: Thames and Hudson. Seshat URL: https://www.zotero.org/groups/seshat_databank/items/itemKey/N9DP44W9. $ (Morkot 2010, 180) Morkot, Robert. 2010. The A to Z of Ancient Egyptian Warfare. Lanham, MD: Rowman & Littlefield. Seshat URL: https://www.zotero.org/groups/seshat_databank/items/itemKey/AHFJE5Z2.",https://www.zotero.org/groups/1051264/seshat_databank/items/3C5IVS6E
Upper Egypt,Greco-Roman_Egypt,Ptolemaic Kingdom,EgPtol2,Ptolemy X Alexander I,Ptolemy IX Soter II,P,1,-107,-88,P,P,U*,P,P,A*,A,A,,"Ptolemy X ruled jointly with his mother Cleopatra III (Clayton 1994, 214). In In 88 BCE, the Egyptian people, including sections of the military and the Greek population of Alexandria, 'turned against him' and he was killed at sea (Clayton 1994, 214; Morkot 2010, 180). His brother returned from hiding and assumed the throne for his second reign (Clayton 1994, 214).","(Lloyd 2010, xli) Lloyd, Alan B. 2010. “Chronology.” In A Companion to Ancient Egypt, edited by Alan B. Lloyd, 1:xxxii – xliii. Chichester: Wiley-Blackwell. Seshat URL: https://www.zotero.org/groups/seshat_databank/items/itemKey/R95E4VDR $ (Clayton 1994, 214-15) Clayton, Peter A. 1994. Chronicle of the Pharaohs: The Reign-by-Reign Record of the Rulers and Dynasties of Ancient Egypt. London: Thames and Hudson. Seshat URL: https://www.zotero.org/groups/seshat_databank/items/itemKey/N9DP44W9 $ (Morkot 2010, 180) Morkot, Robert. 2010. The A to Z of Ancient Egyptian Warfare. Lanham, MD: Rowman & Littlefield. Seshat URL: https://www.zotero.org/groups/seshat_databank/items/itemKey/AHFJE5Z2.",https://www.zotero.org/groups/1051264/seshat_databank/items/3C5IVS6E
Upper Egypt,Greco-Roman_Egypt,Ptolemaic Kingdom,EgPtol2,Ptolemy IX Soter II,Ptolemy XI Alexander II,P,2,-88,-81,A,A,A,A,A,A,A,A,,"After his brother Ptolemy X was murdered by the 'mob' (Lloyd 2000, 411), Ptolemy IX was able to return and claim the throne (Clayton 1994, 214). He faced a separatist rebellion in the Thebaid (Morkot 2010, 180). Because he had no legitimate male heirs, he left the throne to his daughter Berenice, who had been married to Ptolemy XI (Clayton 1994, 214).","(Lloyd 2010, xli) Lloyd, Alan B. 2010. “Chronology.” In A Companion to Ancient Egypt, edited by Alan B. Lloyd, 1:xxxii – xliii. Chichester: Wiley-Blackwell. Seshat URL: https://www.zotero.org/groups/seshat_databank/items/itemKey/R95E4VDR $ (Clayton 1994, 214-15) Clayton, Peter A. 1994. Chronicle of the Pharaohs: The Reign-by-Reign Record of the Rulers and Dynasties of Ancient Egypt. London: Thames and Hudson. Seshat URL: https://www.zotero.org/groups/seshat_databank/items/itemKey/N9DP44W9 $ (Morkot 2010, 180) Morkot, Robert. 2010. The A to Z of Ancient Egyptian Warfare. Lanham, MD: Rowman & Littlefield. Seshat URL: https://www.zotero.org/groups/seshat_databank/items/itemKey/AHFJE5Z2.",https://www.zotero.org/groups/1051264/seshat_databank/items/3C5IVS6E
Upper Egypt,Greco-Roman_Egypt,Ptolemaic Kingdom,EgPtol2,Ptolemy XI Alexander II,Ptolemy XII Neos Dionysos,P,1,-80,-80,P,P,P,U*,P,A,A,A,Assassination of Cleopatra Berenice; Alexandrian Riot,"Ptolemy XI married Ptolemy X's daughter Berenice and ascended to the throne, but had his wife murdered within days of their wedding and was subsequently 'lynched after a 19-day reign' (Clayton 1994, 214-15). His son by a concubine inherited the throne, becoming Ptolemy XII (Clayton 1994, 215).","(Lloyd 2010, xli) Lloyd, Alan B. 2010. “Chronology.” In A Companion to Ancient Egypt, edited by Alan B. Lloyd, 1:xxxii – xliii. Chichester: Wiley-Blackwell. Seshat URL: https://www.zotero.org/groups/seshat_databank/items/itemKey/R95E4VDR $ (Clayton 1994, 215) Clayton, Peter A. 1994. Chronicle of the Pharaohs: The Reign-by-Reign Record of the Rulers and Dynasties of Ancient Egypt. London: Thames and Hudson. Seshat URL: https://www.zotero.org/groups/seshat_databank/items/itemKey/N9DP44W9. $ (Morkot 2010, 180) Morkot, Robert. 2010. The A to Z of Ancient Egyptian Warfare. Lanham, MD: Rowman & Littlefield. Seshat URL: https://www.zotero.org/groups/seshat_databank/items/itemKey/AHFJE5Z2.",https://www.zotero.org/groups/1051264/seshat_databank/items/3C5IVS6E
Upper Egypt,Greco-Roman_Egypt,Ptolemaic Kingdom,EgPtol2,Ptolemy XII Neos Dionysos,Queen Berenice IV,P,1,-80,-58,P,A,A,A,P,A,A,A,,"Ptolemy XII was 'driven out' of Egypt by the people (Clayton 1994, 215). While he was plotting to invade and seize back the throne with the help of the Romans, his daughter Berenice acquired a male consort and became queen (Clayton 1994, 215).","(Lloyd 2010, xli) Lloyd, Alan B. 2010. “Chronology.” In A Companion to Ancient Egypt, edited by Alan B. Lloyd, 1:xxxii – xliii. Chichester: Wiley-Blackwell. Seshat URL: https://www.zotero.org/groups/seshat_databank/items/itemKey/R95E4VDR $ (Clayton 1994, 213, 215) Clayton, Peter A. 1994. Chronicle of the Pharaohs: The Reign-by-Reign Record of the Rulers and Dynasties of Ancient Egypt. London: Thames and Hudson. Seshat URL: https://www.zotero.org/groups/seshat_databank/items/itemKey/N9DP44W9 $ (Morkot 2010, 180) Morkot, Robert. 2010. The A to Z of Ancient Egyptian Warfare. Lanham, MD: Rowman & Littlefield. Seshat URL: https://www.zotero.org/groups/seshat_databank/items/itemKey/AHFJE5Z2.",https://www.zotero.org/groups/1051264/seshat_databank/items/3C5IVS6E
Upper Egypt,Greco-Roman_Egypt,Ptolemaic Kingdom,EgPtol2,Queen Berenice IV,Ptolemy XII Neos Dionysos,P,1,-58,-55,P,P,P*,P*,P*,U*,A,P*,,"When an uprising forced Ptolemy XII to flee Egypt, his daughter Berenice took a male consort and ascended to the throne (Clayton 1994, 215). She then almost immediately had her husband strangled and married Archelaus (Clayton 1994, 215). She faced elite opposition from her own father, who was plotting with the Romans to invade Egypt and retake the throne; he did so in 55 BCE and she was murdered (Clayton 1994, 215).","(Lloyd 2010, xli) Lloyd, Alan B. 2010. “Chronology.” In A Companion to Ancient Egypt, edited by Alan B. Lloyd, 1:xxxii – xliii. Chichester: Wiley-Blackwell. Seshat URL: https://www.zotero.org/groups/seshat_databank/items/itemKey/R95E4VDR $ (Clayton 1994, 213, 215-16) Clayton, Peter A. 1994. Chronicle of the Pharaohs: The Reign-by-Reign Record of the Rulers and Dynasties of Ancient Egypt. London: Thames and Hudson. Seshat URL: https://www.zotero.org/groups/seshat_databank/items/itemKey/N9DP44W9. $ (Lloyd 2000, 413) Lloyd, Alan B. 2000. “The Ptolemaic Period (332-30 BC).” In The Oxford History of Ancient Egypt, edited by Ian Shaw, 388–413. Oxford: Oxford University Press. Seshat URL: https://www.zotero.org/groups/seshat_databank/items/itemKey/XRS8SAQD.",https://www.zotero.org/groups/1051264/seshat_databank/items/3C5IVS6E
Upper Egypt,Greco-Roman_Egypt,Ptolemaic Kingdom,EgPtol2,Ptolemy XII Neos Dionysos,Queen Cleopatra VII,U*,2,-55,-51,A,A,U*,U*,U*,U*,A,U*,Egyptian unrest,"With Roman assistance, the exiled Ptolemy XII invaded Egypt and ascended to the throne for a second time (Clayton 1994, 215). His daughter Berenice was captured and killed (Clayton 1994, 215). As well as dynastic conflict, he also faced opposition from the people of Alexandria (Lloyd 2000, 413). He left the throne to his daughter Cleopatra VII 'with the injunction that she should marry the elder of her two brothers, Ptolemy XIII' (Clayton 1994, 216).","(Lloyd 2010, xli) Lloyd, Alan B. 2010. “Chronology.” In A Companion to Ancient Egypt, edited by Alan B. Lloyd, 1:xxxii – xliii. Chichester: Wiley-Blackwell. Seshat URL: https://www.zotero.org/groups/seshat_databank/items/itemKey/R95E4VDR $ (Clayton 1994, 213, 215-17) Clayton, Peter A. 1994. Chronicle of the Pharaohs: The Reign-by-Reign Record of the Rulers and Dynasties of Ancient Egypt. London: Thames and Hudson. Seshat URL: https://www.zotero.org/groups/seshat_databank/items/itemKey/N9DP44W9 $ (Lloyd 2000, 413) Lloyd, Alan B. 2000. “The Ptolemaic Period (332-30 BC).” In The Oxford History of Ancient Egypt, edited by Ian Shaw, 388–413. Oxford: Oxford University Press. Seshat URL: https://www.zotero.org/groups/seshat_databank/items/itemKey/XRS8SAQD. $ (Shaw 2000, 488) Shaw, Ian. 2000. “Chronology.” In The Oxford History of Ancient Egypt, edited by Ian Shaw, 480–89. Oxford: Oxford University Press. Seshat URL: https://www.zotero.org/groups/seshat_databank/items/itemKey/48FRNB9P",https://www.zotero.org/groups/1051264/seshat_databank/items/3C5IVS6E
Upper Egypt,Greco-Roman_Egypt,Ptolemaic Kingdom,EgPtol2,Queen Cleopatra VII,Ptolemy XIII,P,1,-51,-30,P,P,P,A*,A*,A*,A*,P,War between Cleopatra VII and Ptolemy III; Assassination of Ptolemy XIV,"(Queen was overthrown - code suicide as assassination?). Cleopatra VII faced opposition from her own brother Ptolemy XIII, who plotted with palace courtiers to overthrow her (Clayton 1994, 216). After his death by drowning, she married her younger brother Ptolemy XIV. After he in turn died, her son by Caesar, Ptolemy XV, came to the throne as co-ruler. When the Roman emperor Octavian invaded Egypt in 30 BCE, she committed suicide, ushering in the Roman period of Egyptian history (Clayton 1994, 217). Her suicide was precipitated by the Roman invasion.","(Shaw 2000, 488) Shaw, Ian. 2000. “Chronology.” In The Oxford History of Ancient Egypt, edited by Ian Shaw, 480–89. Oxford: Oxford University Press. Seshat URL: https://www.zotero.org/groups/seshat_databank/items/itemKey/48FRNB9P $ (Clayton 1994, 216-17) Clayton, Peter A. 1994. Chronicle of the Pharaohs: The Reign-by-Reign Record of the Rulers and Dynasties of Ancient Egypt. London: Thames and Hudson. Seshat URL: https://www.zotero.org/groups/seshat_databank/items/itemKey/N9DP44W9",https://www.zotero.org/groups/1051264/seshat_databank/items/3C5IVS6E
Upper Egypt,Greco-Roman_Egypt,Ptolemaic Kingdom,EgPtol2,Ptolemy XIII,Ptolemy XIV,P,1,-51,-47,P,P,U*,U*,U*,U*,A*,P,,"Although Ptolemy XII's intention was that his daughter Cleopatra VII and Ptolemy XIII should marry and co-rule Egypt, the two in fact engaged in a civil war against each other (Clayton 1994, 216). Ptolemy XIII was killed in a battle against the Romans on the Pharos island and succeeded by his younger brother Ptolemy XIV, who also married Cleopatra VII (Clayton 1994, 216).","(Shaw 2000, 488) Shaw, Ian. 2000. “Chronology.” In The Oxford History of Ancient Egypt, edited by Ian Shaw, 480–89. Oxford: Oxford University Press. Seshat URL: https://www.zotero.org/groups/seshat_databank/items/itemKey/48FRNB9P $ (Clayton 1994, 216-17) Clayton, Peter A. 1994. Chronicle of the Pharaohs: The Reign-by-Reign Record of the Rulers and Dynasties of Ancient Egypt. London: Thames and Hudson. Seshat URL: https://www.zotero.org/groups/seshat_databank/items/itemKey/N9DP44W9 $ (Graves-Brown 2010, 158) Graves-Brown, Carolyn. 2010. Dancing for Hathor: Women in Ancient Egypt. London: Continuum. Seshat URL: https://www.zotero.org/groups/seshat_databank/items/itemKey/2ZA3ANZE.",https://www.zotero.org/groups/1051264/seshat_databank/items/3C5IVS6E
Upper Egypt,Greco-Roman_Egypt,Ptolemaic Kingdom,EgPtol2,Ptolemy XIV,Ptolemy XV Caesarion,P,1,-47,-44,P,P*,P*,U*,U*,U*,A*,U*,Assassination of Ptolemy XIV,"Ptolemy XIV married his sister Cleopatra VII to become co-ruler of Egypt (Clayton 1994, 216). He died young, 'possibly' assassinated, and was replaced as Cleopatra's coruler by her son by Julius Caesar, Ptolemy XV (Graves-Brown 2010, 158).","(Shaw 2000, 488) Shaw, Ian. 2000. “Chronology.” In The Oxford History of Ancient Egypt, edited by Ian Shaw, 480–89. Oxford: Oxford University Press. Seshat URL: https://www.zotero.org/groups/seshat_databank/items/itemKey/48FRNB9P $ (Clayton 1994, 216) Clayton, Peter A. 1994. Chronicle of the Pharaohs: The Reign-by-Reign Record of the Rulers and Dynasties of Ancient Egypt. London: Thames and Hudson. Seshat URL: https://www.zotero.org/groups/seshat_databank/items/itemKey/N9DP44W9 $ (Graves-Brown 2010, 158) Graves-Brown, Carolyn. 2010. Dancing for Hathor: Women in Ancient Egypt. London: Continuum. Seshat URL: https://www.zotero.org/groups/seshat_databank/items/itemKey/2ZA3ANZE. $ (Encyclopaedia Britannica 2017) Encyclopaedia Britannica. 2017. 'Ptolemy XIV Theos Philopator II'. https://www.britannica.com/biography/Ptolemy-XIV-Theos-Philopator-II, accessed 8 June 2017.",https://www.zotero.org/groups/1051264/seshat_databank/items/3C5IVS6E
Upper Egypt,Greco-Roman_Egypt,Ptolemaic Kingdom,EgPtol2,Ptolemy XV Caesarion,end of polity,P,1,-44,-30,P,P,U*,U*,U*,U*,P,P,,"(No evidence for transition contest. Circumstances possibly dubious so coded unknown. King was overthrown). Ptolemy XV was Cleopatra VII's son by Julius Caesar (Clayton 1994, 216). She took him as coruler after her brother and husband Ptolemy XIV died (possibly assassinated) (Graves-Brown 2010, 158). The Roman emperor Octavian invaded Egypt in 30 BCE and killed Ptolemy XV after Cleopatra's suicide (Clayton 1994, 217; Encyclopaedia Britannica 2017).","(Shaw 2000, 488) Shaw, Ian. 2000. “Chronology.” In The Oxford History of Ancient Egypt, edited by Ian Shaw, 480–89. Oxford: Oxford University Press. Seshat URL: https://www.zotero.org/groups/seshat_databank/items/itemKey/48FRNB9P $ (Clayton 1994, 216) Clayton, Peter A. 1994. Chronicle of the Pharaohs: The Reign-by-Reign Record of the Rulers and Dynasties of Ancient Egypt. London: Thames and Hudson. Seshat URL: https://www.zotero.org/groups/seshat_databank/items/itemKey/N9DP44W9 $ (Graves-Brown 2010, 158) Graves-Brown, Carolyn. 2010. Dancing for Hathor: Women in Ancient Egypt. London: Continuum. Seshat URL: https://www.zotero.org/groups/seshat_databank/items/itemKey/2ZA3ANZE $ (Encyclopaedia Britannica 2017) Encyclopaedia Britannica. 2017. 'Ptolemy XIV Theos Philopator II'. https://www.britannica.com/biography/Ptolemy-XIV-Theos-Philopator-II, accessed 8 June 2017. $ (Morby and Rozier 2014) Morby, John E., and Charlie Rozier. 2014. Dynasties of the World. 2nd ed., online edition. Oxford: Oxford University Press. DOI: 10.1093/acref/9780191780073.001.0001. Seshat URL: https://www.zotero.org/groups/seshat_databank/items/itemKey/3C5IVS6E $ (Myers 2006, 442) Myers, K. Sara. 2006. “Imperial Poetry.” In A Companion to the Roman Empire, edited by David S. Potter, 439–52. Chichester: Wiley-Blackwell. Seshat URL: https://www.zotero.org/groups/seshat_databank/items/itemKey/W9MTRUWN $ (Scarre 1995, 16-27) Scarre, Chris. 1995. Chronicle of the Roman Emperors: The Reign-by-Reign Record of the Rulers of Imperial Rome. London: Thames and Hudson. Seshat URL https://www.zotero.org/groups/seshat_databank/items/itemKey/MH36VBKS $ (Garnsey 2014) Garnsey, Peter, and Richard Saller. 2014. The Roman Empire: Economy, Society, and Culture. 2nd ed. London: Bloomsbury AcademiSeshat URL: https://www.zotero.org/groups/seshat_databank/items/itemKey/4UGXH9WT.",https://www.zotero.org/groups/1051264/seshat_databank/items/3C5IVS6E
Upper Egypt,Pharaonic_Egypt,Thebes-Hyksos Period,EgThebH,Rahotep,Sobekemsaf I,U*,1,-1580,U*,U*,U*,U*,U*,U*,U*,U*,U*,,"Rahotep was the first king of the Theban Seventeenth Dynasty: he set about expanding the territory under his control (Bourriau 2000, 192). However, an 'uneasy truce' was maintained with the Hyksos kings in the north for the earlier part of the Seventeenth Dynasty (Clayton 1994, 95).","(Shaw 2000) Shaw, Ian. 2000. “Chronology.” In The Oxford History of Ancient Egypt, edited by Ian Shaw, 480–89. Oxford: Oxford University Press. Seshat URL: https://www.zotero.org/groups/seshat_databank/items/itemKey/48FRNB9P $ (Bourriau 2000, 192) Bourriau, Janine. 2000. “The Second Intermediate Period (1650-1550 BC).” In The Oxford History of Ancient Egypt, edited by Ian Shaw, 172–206. Oxford: Oxford University Press. https://books.google.ca/books?hl=en&lr=&id=-9ViUBNEVWkC&oi=fnd&pg=PA172&dq=The+Second+Intermediate+Period+(c.1650-1550+BC)&ots=pKiSTQ1yAj&sig=t3bHALzGVICc6SbP99rrcHzDpUc https://books.google.ca/books?hl=en&lr=&id=-9ViUBNEVWkC&oi=fnd&pg=PA172&dq=The+Second. Seshat URL: https://www.zotero.org/groups/seshat_databank/items/itemKey/A23VN8AF.",
Upper Egypt,Pharaonic_Egypt,Thebes-Hyksos Period,EgThebH,Taa / Senakhtenra / Seqenenra,Kamose,A,1,-1560,-1555,A,A,A,A,A,A,U*,U*,,"(Killed in battle against foreign enemy is not assassination. No evidence for a contested transition. Not external interference either unless the Hyksos were attempting to conquer the north. This battle may have been an attempt at an Egyptian conquest of the Delta region? Certainly cannot code external interference if the war the king is killed in is his own invasion). Unlike his Seventeenth-Dynasty predecessors, who had maintained an 'uneasy truce' with the Hyksos kings in the north (Clayton 1994, 95), Seqenenre fought campaigns attempting to expel the Fifteenth-Dynasty rulers (Clayton 1994, 97). Violent injuries to his skull indicate that he was likely killed in battle, presumably against Hyksos forces (Clayton 1994, 96). His successor Kamose may have been his son, but this is uncertain (Bourriau 2000, 199). The sources do not mention popular uprisings or elite conflicts within the area of Theban control.","(Shaw 2000) Shaw, Ian. 2000. “Chronology.” In The Oxford History of Ancient Egypt, edited by Ian Shaw, 480–89. Oxford: Oxford University Press. Seshat URL: https://www.zotero.org/groups/seshat_databank/items/itemKey/48FRNB9P $ (Clayton 1994, 95-97) Clayton, Peter A. 1994. Chronicle of the Pharaohs: The Reign-by-Reign Record of the Rulers and Dynasties of Ancient Egypt. London: Thames and Hudson. Seshat URL: https://www.zotero.org/groups/seshat_databank/items/itemKey/N9DP44W9.",
